Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
SERGIO BAVINI;SERGIO REIS;36.11;PRB;PRB;Eleito por QP;45330;0.21;MASCULINO;Casado(a);Cantor e Compositor;Branca;23/06/1940;77;Ensino Médio completo;334004.23;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001272.jpg;473.23;0.00;8505.36;0.00;0.00;1278.96;0.00;0.00;698.77;4337.95;7.43;13999.08;38.07;0.00;0.00;269.85;2101.95;75.74;31786.4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.04;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;Cantor;Em Exercício;PRB;1/2/2015 até 3/10/2016, 1/2/2017 ...;28
SIMAO SESSIM;SIMÃO SESSIM;35.16;PP;PMDB / PP / PSC / PSD / PTB;Eleito por QP;58825;0.77;MASCULINO;Viúvo(a);Deputado;Branca;08/12/1935;82;Superior completo;688652.02;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001454.jpg;1066.27;0.00;6174.65;0.00;20.24;2778.82;9837.27;0.00;1120.47;5671.02;0.00;3196.25;0.00;20.64;0.00;231.07;1646.27;0.00;31762.95;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.22;Professor e Advogado;Em Exercício;PP;1/2/2015 ...;32
DIEGO ALEXSANDER GONCALO PAULA GARCIA;DIEGO GARCIA;97.84;PHS;PSDC / PEN / PTB / PHS / PMN / PROS;Eleito por QP;61063;1.08;MASCULINO;Casado(a);Vendedor de Comércio Varejista e Atacadista;Branca;10/10/1984;33;Superior incompleto;0.0;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000001136.jpg;426.31;0.00;5338.12;0.00;45.05;4132.09;1111.78;0.00;2685.02;8367.87;1371.66;3894.14;343.98;95.88;0.00;652.73;2077.09;1184.38;31726.1;0.09;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.06;0.03;0.03;0.00;0.00;0.00;0.03;0.22;0.09;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.06;0.09;0.06;0.00;0.00;0.00;0.09;0.00;0.09;0.00;0.00;1.06;Autônomo;Em Exercício;PHS;1/2/2015 ...;32
OTAVIO SANTOS SILVA LEITE;OTAVIO LEITE;142.34;PSDB;PSDB / PPS / DEM;Eleito por QP;106398;1.39;MASCULINO;Casado(a);Deputado;Branca;29/07/1961;56;Superior completo;1178526.3;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000000893.jpg;644.44;0.00;0.00;0.00;93.51;3376.84;370.07;0.00;2007.82;7845.69;262.88;11066.66;179.97;0.00;0.00;295.99;4860.39;714.17;31718.43;0.00;0.00;0.03;0.00;0.06;0.00;0.03;0.00;0.06;0.19;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.06;0.09;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.06;0.03;0.00;0.84;Advogado e Professor de Direito;Em Exercício;PSDB;1/2/2015 ...;32
ROBERTO DA SILVA SALES;ROBERTO SALES;31.56;PRB;PRB;Eleito por QP;124087;1.62;MASCULINO;Casado(a);Administrador;Parda;14/08/1978;39;Superior completo;88000.0;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000003013.jpg;319.21;0.00;2744.56;0.00;0.00;604.66;12509.38;0.00;5315.34;1707.69;21.22;7265.41;314.89;55.53;0.00;130.71;709.91;18.11;31716.62;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.09;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.09;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.00;0.62;Administrador,Corretor de Imóveis;Em Exercício;PRB;1/2/2015 ...;32
MARCELO COSTA E CASTRO;MARCELO CASTRO;60.60;PMDB;PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB;Eleito por QP;111132;6.41;MASCULINO;Casado(a);Deputado;Branca;09/06/1950;67;Superior completo;1369937.07;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000049.jpg;17.44;1296.00;8563.04;0.00;69.24;3684.15;7217.36;0.00;3870.00;4877.04;62.12;903.52;40.26;0.00;0.00;133.96;940.02;0.00;31674.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;Médico - Mestrado em Psiquiatria;Em Exercício;PMDB;1/2/2015 até 5/10/2015, 17/2/2016 até 18/2/2016, 14/4/2016 até 19/4/2016, 28/4/2016 ...;25
GABRIEL GUIMARAES DE ANDRADE;GABRIEL GUIMARÃES;40.97;PT;PT / PMDB / PC do B / PROS / PRB;Eleito por QP;200014;1.97;MASCULINO;Casado(a);Deputado;Branca;06/06/1983;34;Superior completo;826768.15;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000856.jpg;0.72;0.00;5681.60;0.00;0.00;2465.84;0.00;0.00;0.00;9951.62;112.49;10718.33;24.82;35.11;295.72;645.75;1587.97;92.67;31612.65;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;Advogado;Em Exercício;PT;1/2/2015 ...;32
VALMIR PRASCIDELLI;VALMIR PRASCIDELLI;41.72;PT;PT / PC do B;Eleito por QP;84419;0.4;MASCULINO;Solteiro(a);Outros;Branca;09/04/1964;53;Superior completo;390000.0;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000671.jpg;93.09;0.00;2050.75;0.00;0.00;2625.24;7116.56;0.00;3447.66;7355.12;457.54;5721.43;9.52;12.35;0.00;346.78;1810.39;549.16;31595.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;-;Em Exercício;PT;1/2/2015 ...;32
MARCELO SQUASSONI;MARCELO SQUASONI;33.75;PRB;PRB;Eleito por QP;30315;0.14;MASCULINO;Casado(a);Vereador;Branca;14/09/1967;50;Superior completo;1283314.74;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001282.jpg;0.00;0.00;5452.54;0.00;25.73;1337.36;475.00;0.00;5595.39;10850.39;10.39;3355.51;32.74;1.03;656.25;507.73;2067.97;1199.08;31567.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.19;Bacharel em Direito;Em Exercício;PRB;1/2/2015 ...;32
EROS FERREIRA BIONDINI;EROS BIONDINI;44.78;PTB;PTB / PMN;Eleito por QP;179073;1.77;MASCULINO;Casado(a);Deputado;Branca;20/05/1971;46;Superior completo;1052050.0;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000120.jpg;86.90;0.00;3370.64;0.00;0.00;4123.41;593.75;0.00;1853.86;6812.77;487.87;5984.39;35.06;28.44;0.00;7147.58;923.63;48.15;31496.47;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.16;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.38;Médico Veterinário, Músico;Em Exercício;PROS;1/2/2015 ...;32
ATILA FREITAS LIRA;ATILA LIRA;126.25;PSB;PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB;Eleito por QP;129276;7.46;MASCULINO;Casado(a);Economista;Branca;07/04/1947;70;Superior completo;1981128.02;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000061.jpg;0.00;2357.19;9256.25;0.00;37.02;5137.94;1946.88;0.00;1409.38;6770.36;25.31;1477.29;59.73;0.00;31.95;353.66;2612.68;0.00;31475.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Administrador de Empresas e Economista;Em Exercício;PSB;1/2/2015 ...;32
DANIEL ELIAS CARVALHO VILELA;DANIEL VILELA;47.19;PMDB;PMDB / DEM / SD / PC do B / PRTB / PTN / PPL;Eleito por QP;179214;5.91;MASCULINO;Casado(a);Deputado;Branca;23/10/1983;34;Superior completo;928580.64;GO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/GO/foto/90000000615.jpg;3.75;3205.24;6982.29;0.00;33.75;2320.57;2011.88;0.00;700.94;1673.83;745.10;10459.44;142.71;8.34;0.00;358.89;2769.05;0.00;31415.78;0.25;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.03;0.03;0.09;0.00;0.00;0.06;0.06;0.00;0.03;0.09;0.16;0.03;0.03;0.00;0.09;0.03;0.19;0.00;0.00;0.06;0.09;0.06;0.00;0.03;0.06;0.00;0.03;0.16;0.00;0.00;1.75;-;Em Exercício;PMDB;1/2/2015 ...;32
LAUDIVIO ALVARENGA CARVALHO;LAUDÍVIO CARVALHO;49.38;PMDB;PT / PMDB / PC do B / PROS / PRB;Eleito por QP;78762;0.78;MASCULINO;Casado(a);Jornalista e Redator;Branca;16/07/1962;55;Superior completo;250796.66;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000872.jpg;573.63;0.00;4926.04;0.00;24.25;2580.86;23.44;40.31;4907.34;4994.96;912.78;8920.80;557.63;4.90;0.00;651.09;1902.55;382.34;31402.94;0.16;0.00;0.00;0.00;0.12;0.00;0.00;0.03;0.06;0.00;0.03;0.00;0.00;0.00;0.00;0.31;0.12;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.09;0.00;0.00;0.00;1.06;Jornalista;Em Exercício;SD;1/2/2015 ...;32
ALEXANDRE VALLE CARDOSO;ALEXANDRE VALLE;137.97;PRP;PRP / PRTB / PPL;Eleito por QP;26526;0.35;MASCULINO;Casado(a);Comerciante;Branca;07/04/1973;44;Superior incompleto;1431055.4;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000002704.jpg;14.19;0.00;3208.70;0.00;0.00;593.32;1910.94;0.00;9614.54;6807.11;0.00;7610.76;142.37;26.32;0.00;26.95;1443.09;2.31;31400.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.28;-;Em Exercício;PR;1/2/2015 ...;32
RODRIGO OTAVIO SOARES PACHECO;RODRIGO PACHECO;47.34;PMDB;PT / PMDB / PC do B / PROS / PRB;Eleito por QP;92743;0.92;MASCULINO;Separado(a) judicialmente;Advogado;Branca;03/11/1976;41;Superior completo;24521995.32;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000896.jpg;129.24;0.00;5135.94;0.00;17.62;2449.37;4204.90;0.00;4248.55;6923.13;50.31;4575.25;15.84;0.00;1815.62;255.73;1371.11;204.23;31396.84;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.06;0.00;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.22;Advogado(a);Em Exercício;PMDB;1/2/2015 ...;32
FELIX DE ALMEIDA MENDONCA JUNIOR;FELIX JR;38.56;PDT;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;130583;1.96;MASCULINO;Casado(a);Outros;Branca;29/11/1963;54;Superior completo;3398014.8;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000123.jpg;467.02;0.00;4434.69;0.00;104.52;4398.18;468.75;0.00;11218.75;5787.11;137.06;1112.47;320.82;0.62;0.00;620.76;2302.35;7.44;31380.55;0.16;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.06;0.00;0.00;0.06;0.06;0.00;0.06;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.06;0.03;0.03;0.00;0.00;0.75;-;Em Exercício;PDT;1/2/2015 ...;32
CRISTIANE BRASIL FRANCISCO;CRISTIANE BRASIL;44.19;PTB;PMDB / PP / PSC / PSD / PTB;Eleito por QP;81817;1.07;FEMININO;Solteiro(a);Vereador;Branca;21/12/1973;44;Superior completo;245854.7;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001460.jpg;92.18;0.00;3588.34;0.00;0.00;922.96;2869.22;0.00;1847.19;5576.79;32.44;5823.85;57.17;0.00;0.00;9613.19;910.05;0.00;31333.38;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.22;Advogada;Em Exercício;PTB;1/2/2015 ...;32
FABRICIO JOSE SATIRO DE OLIVEIRA;FABRICIO OLIVEIRA;1010.00;PSB;PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB;Suplente;51494;1.53;MASCULINO;Solteiro(a);Empresário;Branca;01/07/1975;42;Superior completo;315838.83;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000487.jpg;707.25;0.00;2275.00;0.00;0.00;3850.74;3900.00;0.00;7947.50;10232.30;343.38;31.75;547.16;10.00;0.00;310.71;596.03;556.33;31308.13;0.75;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.25;0.25;0.25;0.00;0.50;0.00;0.00;3.00;-;Suplência;PSB;8/7/2015 até 4/11/2015;4
SERGIO LUCIO DE ALMEIDA;TENENTE LÚCIO;125.31;PSB;PSB / PPL / PRTB;Eleito por média;67459;0.67;MASCULINO;Casado(a);Deputado;Branca;21/03/1960;57;Superior completo;1540677.16;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001170.jpg;58.87;0.00;2026.56;0.00;82.44;4994.03;187.50;0.00;11100.44;5240.92;34.21;4285.33;0.00;0.00;0.00;1492.08;1786.73;10.92;31300.02;0.12;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.19;0.00;0.12;0.00;0.00;0.06;0.00;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.06;0.00;0.06;0.03;0.00;0.00;0.88;-;Em Exercício;PSB;1/2/2015 ...;32
JOAO BOSCO DA COSTA;BOSCO COSTA;1818.00;PROS;PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC;Suplente;48050;4.56;MASCULINO;Casado(a);Pecuarista;Branca;28/09/1950;67;Superior incompleto;1524286.12;SE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000188.jpg;346.54;0.00;2860.00;0.00;0.00;3052.11;15000.01;0.00;6316.00;3053.81;0.00;0.00;0.00;0.00;0.00;39.98;243.80;383.00;31295.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Fazendeiro;Suplência;PROS;12/7/2016 até 10/11/2016;5
LUIS HENRIQUE DE OLIVEIRA RESENDE;LUIS TIBE;220.94;PT do B;PT do B / PRP / PHS / PEN;Eleito por QP;114948;1.13;MASCULINO;Solteiro(a);Deputado;Branca;23/07/1971;46;Superior incompleto;1105683.97;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000001091.jpg;2.14;719.94;437.50;0.00;0.00;1860.54;2640.62;0.00;4288.75;8947.58;252.41;7749.23;291.10;0.00;0.00;1495.27;2586.97;5.06;31277.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.03;0.22;-;Em Exercício;PTdoB;1/2/2015 ...;32
HIDEKAZU TAKAYAMA;TAKAYAMA;62.94;PSC;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Eleito por QP;162952;2.88;MASCULINO;Casado(a);Deputado;Parda;20/04/1948;69;Superior incompleto;1128827.55;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000169.jpg;694.02;0.00;2859.50;0.00;0.00;1233.56;14218.75;0.00;4376.56;3660.15;262.46;707.71;132.96;0.00;24.10;423.18;2402.11;267.66;31262.72;0.00;0.00;0.00;0.00;0.06;0.00;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.06;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.06;0.50;Professor, Empresário e Ministro Evangélico;Em Exercício;PSC;1/2/2015 ...;32
HELDER IGNACIO SALOMAO;HELDER SALOMAO;42.19;PT;PDT / PT;Eleito por QP;83967;4.68;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;08/03/1964;53;Superior completo;621894.37;ES;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/ES/foto/80000000400.jpg;0.00;0.00;3072.18;0.00;81.31;1172.94;10756.05;0.00;6036.92;0.00;321.76;4409.35;3388.92;7.63;0.00;89.84;1364.45;494.32;31195.68;0.00;0.06;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.00;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.44;Professor(a);Em Exercício;PT;1/2/2015 ...;32
DANRLEI DE DEUS HINTERHOLZ;DANRLEI DE DEUS GOLEIRO;171.91;PSD;PSB / PPS / PSD / PT do B / PHS / PSL / PSDC;Eleito por QP;158973;2.68;MASCULINO;Casado(a);Deputado;Branca;18/04/1973;44;Ensino Médio incompleto;1094933.71;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000610.jpg;11.54;0.00;7465.62;0.00;0.00;2889.21;0.00;0.00;0.00;15025.71;211.54;4008.28;0.00;0.00;0.00;110.20;1248.09;66.60;31036.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.03;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.31;Atleta Profissional de Futebol;Em Exercício;PSD;1/2/2015 ...;32
ALFREDO PEREIRA DO NASCIMENTO;ALFREDO NASCIMENTO;69.44;PR;PROS / DEM / PSDB / PR / PTN / PSC / PT do B / PTC / PRTB / PEN / PV / PHS / PSL / PSD / SD;Eleito por QP;120060;7.24;MASCULINO;Casado(a);Senador;Parda;05/05/1952;65;Superior completo;1462597.42;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000349.jpg;0.00;2200.00;486.67;0.00;0.16;822.31;13.75;0.00;10734.64;0.00;126.31;2967.45;13013.80;0.00;0.00;91.33;561.88;0.00;31018.29;0.16;0.00;0.03;0.00;0.06;0.00;0.00;0.03;0.12;0.06;0.03;0.00;0.03;0.09;0.03;0.09;0.06;0.16;0.00;0.03;0.12;0.03;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.03;0.00;0.16;0.00;0.00;0.06;0.03;0.00;0.12;1.66;-;Em Exercício;PR;1/2/2015 ...;32
LUCIO DUTRA VALE;LUCIO VALE;69.44;PR;PR / DEM / PHS / PROS / PC do B / PSL / PDT / PPL;Eleito por QP;148163;3.94;MASCULINO;Casado(a);Deputado;Branca;27/12/1972;45;Superior completo;684077.17;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000759.jpg;0.00;1909.38;9356.25;0.00;0.00;4003.41;0.00;0.00;0.00;11354.79;189.03;1777.63;64.88;0.00;0.00;927.14;1379.32;0.00;30961.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.19;ADMINISTRADOR DE EMPRESAS;Em Exercício;PR;1/2/2015 ...;32
JOAO HENRIQUE HOLANDA  CALDAS;JHC;243.03;SD;PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM;Eleito por QP;135929;9.82;MASCULINO;Solteiro(a);Deputado;Parda;22/07/1987;30;Superior completo;3129526.0;AL;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AL/foto/20000000183.jpg;0.00;0.00;673.86;0.00;1.56;870.63;9625.00;617.97;10694.86;7197.61;0.00;226.73;20.35;0.00;0.00;317.67;714.02;0.00;30960.26;0.19;0.03;0.03;0.00;0.03;0.00;0.00;0.03;0.06;0.03;0.00;0.03;0.00;0.03;0.00;0.03;0.06;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.03;0.00;0.00;0.12;0.06;0.00;0.00;0.00;0.00;0.09;0.06;0.00;0.00;1.06;-;Em Exercício;PSB;1/2/2015 ...;32
ADRIANO ELI CORREA;ELI CORRÊA FILHO;80.53;DEM;PSDB / DEM / PPS;Eleito por QP;134138;0.63;MASCULINO;Casado(a);Locutor e Comentarista de Rádio e Televisão e Radialista;Branca;13/01/1976;41;Superior completo;2319495.08;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001388.jpg;3.55;0.00;3656.25;0.00;0.00;1037.84;4024.34;0.00;1294.56;13475.20;28.88;5710.11;0.00;0.00;0.00;68.43;1603.55;27.96;30930.66;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.06;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.28;Radialista;Em Exercício;DEM;1/2/2015 ...;32
