Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
SILAS BRASILEIRO;SILAS BRASILEIRO;1570;PMDB;PT / PMDB / PC do B / PROS / PRB;Suplente;55767;0.55;MASCULINO;Casado(a);Deputado;Branca;22/10/1943;74;Ensino Fundamental completo;13160528.29;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000902.jpg;330.18;0.0;28355.0;0.0;4068.64;71870.27;0.0;0.0;63400.0;32895.32;656.76;30244.52;0.0;0.0;10994.67;24652.75;59533.12;70.0;327071.23;1;2;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;12;Empresário e Produtor Rural;Suplência;PMDB;4/2/2015 até 6/7/2015, 8/7/2015 até 14/4/2016, 26/4/2016 até 12/5/2016;15
JOSE AUGUSTO DA SILVA CURVO;JOSÉ AUGUSTO CURVO - TAMPINHA;1212;PDT;PDT / PP / DEM / PSDB / PSB / PPS / PTB / PSC / PSL / PRB;Suplente;34109;2.34;MASCULINO;Casado(a);Médico;Branca;27/08/1949;68;Superior completo;100000.0;MT;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MT/foto/110000000011.jpg;2803.63;0.0;30000.0;0.0;0.0;23586.44;54145.0;0.0;112500.0;54199.82;1492.5;21100.69;0.0;0.0;0.0;973.45;9548.33;22.94;310372.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;4;-;Suplência;PSD;20/1/2016 até 18/5/2016, 25/8/2016 até 22/12/2016;8
DAVI ALVES SILVA JUNIOR;DAVI ALVES SILVA JÚNIOR;2211;PR;PMDB / DEM / PTB / PV / PRB / PR;Suplente;63706;2.04;MASCULINO;Casado(a);Servidor Público Federal;Branca;22/11/1976;41;Ensino Médio completo;135.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000586.jpg;0.0;0.0;51208.0;0.0;0.0;2876.38;135500.0;0.0;65000.0;30395.89;0.0;15860.4;0.0;0.0;0.0;2100.76;3493.0;0.0;306434.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PR;18/5/2016 até 25/11/2016;7
LUCIANO FRED BRAGA PENHA;LUCIANO BRAGA;2533;DEM;DEM / PMDB / PSDB / PTN / SD / PROS / PRB / PSC;Suplente;61899;0.93;MASCULINO;Casado(a);Outros;Branca;31/08/1967;50;Superior incompleto;993938.78;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000634.jpg;7545.63;0.0;43500.0;0.0;0.0;33364.7;70422.0;0.0;77000.0;52034.17;2848.18;2346.0;8183.34;0.0;0.0;685.19;2952.34;2308.78;303190.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PRB;18/4/2016 até 18/10/2016, 16/1/2017 até 1/2/2017, 7/2/2017 ...;14
ASSIS FLAVIO DA SILVA MELO;ASSIS MELO;6510;PC do B;PTB / PC do B / PR / PPL / PROS / PTC;Suplente;45247;0.76;MASCULINO;Casado(a);Deputado;Preta;14/09/1962;55;Ensino Médio completo;199305.98;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000873.jpg;749.31;0.0;17874.2;0.0;0.0;25886.06;121600.0;0.0;55131.98;52629.34;3863.62;5476.56;2392.72;0.0;0.0;2889.53;2583.05;59.8;291136.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Metalúrgico;Em Exercício;PCdoB;2/1/2017 até 26/4/2017, 28/4/2017 até 2/8/2017, 3/8/2017 ...;8
FERNANDO STEPHAN MARRONI;FERNANDO MARRONI;1345;PT;PT;Suplente;94275;1.59;MASCULINO;Casado(a);Engenheiro;Branca;31/07/1956;61;Superior completo;278000.0;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000327.jpg;2247.7;0.0;17121.67;0.0;0.0;29064.39;0.0;0.0;119276.0;99655.58;373.5;0.0;0.0;0.0;0.0;758.79;11381.35;3060.51;282939.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PT;9/2/2015 até 5/10/2015;8
FABIANO TAQUES HORTA;FABIANO HORTA;1303;PT;PT / PSB / PC do B;Eleito por média;37989;0.5;MASCULINO;Casado(a);Vereador;Branca;25/08/1974;43;Superior completo;158217.47;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000000595.jpg;2035.75;0.0;32751.21;0.0;459.0;10885.2;214.48;0.0;63980.0;132158.99;2916.0;18727.58;7218.12;0.0;0.0;495.91;7750.93;20.0;279613.17;1;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;-;Vacância;PT;1/2/2015 até 19/5/2015, 16/10/2015 até 20/10/2015, 4/5/2016 até 28/12/2016;12
ANTONIO BALHMANN CARDOSO NUNES FILHO;BALMAN;9000;PROS;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;87666;2.01;MASCULINO;Casado(a);Engenheiro;Branca;22/08/1949;68;Superior completo;509778.17;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000774.jpg;711.59;9700.0;4100.0;0.0;0.0;13126.2;135000.0;0.0;30000.0;68502.72;0.0;440.0;1389.64;0.0;0.0;9619.88;6839.97;0.0;279430.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Engenheiro Mecânico;Licenciado;PDT;1/2/2015 até 6/8/2015;7
FLAVIO RODRIGUES NOGUEIRA;FLAVIO NOGUEIRA;1212;PDT;PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB;Suplente;88765;5.12;MASCULINO;Casado(a);Médico;Branca;27/02/1953;64;Superior completo;2183564.26;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000056.jpg;0.0;0.0;47610.01;0.0;0.0;31181.67;60000.0;0.0;31472.92;45842.93;199.0;8061.96;4216.56;0.0;37916.66;1616.41;6200.62;0.0;274318.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PDT;6/10/2015 até 17/2/2016, 18/2/2016 até 14/4/2016, 19/4/2016 até 28/4/2016;7
CLEUZA PEREIRA DO NASCIMENTO;CREUZA PEREIRA;4022;PSB;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;24775;0.55;FEMININO;Solteiro(a);Professor de Ensino Médio;Parda;10/07/1936;81;Ensino Médio completo;256743.59;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000044.jpg;0.0;0.0;108783.34;0.0;0.0;18639.05;0.0;0.0;500.0;96320.12;0.0;8128.8;1133.58;0.0;0.0;6711.67;6586.53;0.0;246803.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-;Em Exercício;PSB;17/5/2016 até 10/10/2016, 11/10/2016 até 25/10/2016, 26/10/2016 até 26/4/2017, 27/4/2017 até 2/8/2017, 3/8/2017 ...;16
JORGE CATARINO LEONARDELI BOEIRA;JORGE BOEIRA;1105;PP;PP / PPS / PRTB / PHS / PSDB / PEN / SD / PTC / PSB;Eleito por QP;123770;3.67;MASCULINO;Casado(a);Deputado;Branca;05/11/1955;62;Superior completo;5937214.98;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000479.jpg;0.0;0.0;0.0;0.0;181.3;771.03;0.0;0.0;7932.8;219110.09;1211.0;621.1;2331.71;0.0;0.0;6011.57;8449.46;0.0;246620.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Engenheiro Mecânico.;Em Exercício;PP;1/2/2015 até 3/7/2015, 4/11/2015 ...;27
LUANA MARIA DA SILVA COSTA;LUANA ALVES;4030;PSB;SD / PP / PC do B / PPS / PSDB / PSB;Suplente;51418;1.64;FEMININO;Solteiro(a);Médico;Parda;14/10/1969;48;Superior completo;787180.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000785.jpg;72.85;0.0;0.0;0.0;0.0;12332.2;14500.0;0.0;152000.0;36181.68;0.0;14378.5;1599.0;0.0;0.0;6217.71;2929.86;150.06;240361.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PSB;19/12/2016 ...;9
PAULO EDUARDO LIMA MARTINS;PAULO MARTINS;2020;PSC;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Suplente;63970;1.13;MASCULINO;Casado(a);Empresário;Branca;20/04/1981;36;Superior completo;2000.0;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000173.jpg;1261.46;0.0;27000.0;0.0;0.0;10267.11;106100.0;0.0;31910.0;57207.13;0.0;929.0;1886.29;0.0;0.0;810.81;2025.5;0.0;239397.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;-;Suplência;PSDB;17/3/2016 até 19/10/2016;8
WILSON SILVA BESERRA;WILSON SILVA BESERRA;1500;PMDB;PMDB / PP / PSC / PSD / PTB;Suplente;30109;0.39;MASCULINO;Solteiro(a);Empresário;Branca;16/01/1970;47;Superior incompleto;0.0;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001430.jpg;4684.54;0.0;47494.89;0.0;0.0;51516.23;14000.0;0.0;10500.0;61375.14;383.32;3474.72;6900.29;0.0;16000.0;2489.3;4664.31;6115.71;229598.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PMDB;15/12/2015 até 22/12/2015, 28/12/2015 até 15/2/2016, 17/2/2016 até 19/2/2016, 22/2/2016 até 12/4/2016, 2/1/2017 até 2/8/2017, 7/8/2017 ...;12
FRANCISCO VAIDON OLIVEIRA;VAIDON OLIVEIRA;2722;PSDC;DEM / PPS / PSDC / PTN;Suplente;9445;0.22;MASCULINO;Casado(a);Comerciante;Branca;02/04/1975;42;Ensino Médio completo;80000.0;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000256.jpg;33.5;0.0;41000.16;0.0;0.0;11562.62;81700.0;0.0;33200.0;38403.67;0.0;18343.03;1704.27;0.0;0.0;46.8;475.97;0.0;226470.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;DEM;2/1/2017 ...;8
JULIAO AMIN CASTRO;JULIAO AMIN;1211;PDT;PDT / PTC / PROS;Eleito por média;64896;2.07;MASCULINO;Casado(a);Advogado;Branca;01/10/1946;71;Superior completo;493270.8;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000253.jpg;1774.91;0.0;38011.67;0.0;0.0;11437.53;20000.0;0.0;93853.24;38250.27;0.0;14022.58;4579.67;0.0;0.0;333.0;3149.93;145.0;225557.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Advogado;Licenciado;PDT;1/2/2015 até 26/2/2015, 25/11/2016 ...;10
JOAO PAULO KARAM KLEINUBING;JOÃO PAULO KLEINUBING;5588;PSD;PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM;Eleito por QP;132349;3.92;MASCULINO;Casado(a);Administrador;Branca;19/12/1972;45;Superior completo;624854.74;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000212.jpg;4353.95;0.0;52659.12;0.0;2077.66;22972.29;10000.0;0.0;8138.0;66807.54;11791.23;24661.81;4422.63;0.0;0.0;4433.8;3861.89;649.39;216829.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Administrador,Historiador;Em Exercício;PSD;1/2/2015 até 5/2/2015, 25/2/2015 até 2/3/2015, 5/4/2016 até 9/5/2016, 4/1/2017 ...;10
AROLDE DE OLIVEIRA;AROLDE DE OLIVEIRA;5593;PSD;PMDB / PP / PSC / PSD / PTB;Eleito por QP;55380;0.72;MASCULINO;Casado(a);Engenheiro;Branca;11/03/1937;80;Superior completo;5933267.7;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001475.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1424.74;59654.39;0.0;89337.98;820.58;0.0;0.0;41418.27;16248.02;0.0;208903.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Engenheiro, Economista e Professor;Em Exercício;PSC;1/2/2015 até 6/2/2015, 27/2/2015 até 9/3/2015, 12/4/2016 até 27/4/2016, 29/11/2016 ...;10
MARCELO JANDRE DELAROLI;MARCELO DELAROLI;2266;PR;PR / PROS;Suplente;33743;0.44;MASCULINO;Casado(a);Ocupante de Cargo em Comissão;Branca;10/07/1980;37;Superior completo;92954.01;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001892.jpg;1702.95;0.0;0.0;0.0;0.0;14464.79;28750.0;0.0;77974.0;49130.97;1252.5;2296.2;298.41;0.0;7000.0;5654.57;1668.94;11457.5;201650.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PR;2/1/2017 ...;8
JOSE AUGUSTO NALIN;ZÉ AUGUSTO NALIN;1523;PMDB;PMDB / PP / PSC / PSD / PTB;Suplente;31281;0.41;MASCULINO;Casado(a);Administrador;Parda;06/05/1956;61;Superior completo;9068871.89;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001424.jpg;2402.95;0.0;0.0;0.0;0.0;24912.75;0.0;0.0;29198.0;130378.05;0.0;40.0;7174.51;0.0;0.0;654.23;2982.85;662.4;198405.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-;Em Exercício;PMDB;8/10/2015 até 19/10/2015, 22/10/2015 até 9/12/2015, 10/12/2015 até 14/4/2016, 13/5/2016 até 1/6/2016, 4/10/2016 até 17/10/2016, 1/1/2017 ...;15
POLLYANA FATIMA GAMA SANTOS;POLLYANA GAMA;2351;PPS;PSDB / DEM / PPS;Suplente;35854;0.17;FEMININO;Casado(a);Vereador;Branca;13/05/1975;42;Superior completo;356607.03;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001366.jpg;3636.35;0.0;20140.98;0.0;545.0;9555.99;14700.0;0.0;26000.0;55259.08;1996.53;32854.62;6317.77;0.0;0.0;2520.91;6059.08;2519.92;182106.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PPS;23/11/2016 ...;10
MARCO ANTONIO NEVES CABRAL;MARCO ANTÔNIO CABRAL;1577;PMDB;PMDB / PP / PSC / PSD / PTB;Eleito por QP;119584;1.56;MASCULINO;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Branca;07/05/1991;26;Superior incompleto;363319.18;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001459.jpg;1320.86;0.0;6300.0;0.0;0.0;5101.82;30000.0;0.0;10000.0;96242.37;0.0;11870.29;16651.8;0.0;0.0;38.7;691.51;0.0;178217.35;1;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;-;Em Exercício;PMDB;1/2/2015 até 12/2/2015, 24/2/2015 até 2/3/2015, 19/10/2015 até 21/10/2015, 9/12/2015 até 5/1/2016, 16/2/2016 até 19/2/2016, 14/4/2016 até 19/4/2016, 13/7/2016 até 18/7/2016, 17/10/2016 até 21/10/2016, 18/1/2017 ...;10
JOSE LUIZ DE FRANCA PENNA;PENNA;4343;PV;PV;Suplente;52437;0.25;MASCULINO;Casado(a);Músico;Branca;27/12/1945;72;Ensino Médio completo;170404.02;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000941.jpg;52.69;0.0;2354.39;0.0;0.0;3818.39;34850.0;0.0;66990.0;27905.5;0.0;32055.12;0.0;0.0;0.0;3606.99;2079.05;98.8;173810.93;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ator, Cantor, Compositor, Músico;Suplência;PV;21/5/2015 até 23/9/2015;5
ADERMIS MARINI JUNIOR;ADERMIS MARINI;4533;PSDB;PSDB / DEM / PPS;Suplente;25389;0.12;MASCULINO;Casado(a);Empresário;Branca;18/07/1969;48;Superior completo;821712.7;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001329.jpg;3336.18;0.0;11619.66;0.0;0.0;15805.81;9020.2;0.0;60211.95;30629.03;3388.22;24281.36;2665.74;757.1;0.0;1748.43;4594.4;3433.6;171491.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PSDB;2/1/2017 até 23/5/2017;5
AUDIVAL AMELIO DA SILVA NETO;VAL AMÉLIO;2888;PRTB;PRTB / PPL / PMN;Suplente;58095;4.2;MASCULINO;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Branca;11/12/1993;24;Superior incompleto;530000.0;AL;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AL/foto/20000000044.jpg;2979.63;0.0;27360.0;0.0;0.0;11141.11;26000.0;0.0;77860.32;16177.16;500.7;0.0;2377.56;0.0;0.0;250.51;2766.31;0.0;167413.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PRTB;25/5/2016 até 22/9/2016;4
RENATO BARBOSA DE ANDRADE;RENATO ANDRADE;1100;PP;DEM / PSDB / PP / PR / PSD / SD;Suplente;78151;0.77;MASCULINO;Casado(a);Empresário;Branca;12/03/1971;46;Superior incompleto;1310910.26;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000726.jpg;2588.98;0.0;15048.76;0.0;0.0;30470.02;1900.0;0.0;58051.77;34144.48;2784.67;7691.01;3398.69;50.9;0.0;1581.54;3083.27;5377.6;166171.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PP;2/1/2017 ...;8
IZAQUE JOSE DA SILVA;IZAQUE SILVA;4556;PSDB;PSDB / DEM / PPS;Suplente;33724;0.16;MASCULINO;Casado(a);Vereador;Branca;26/07/1961;56;Superior completo;340000.0;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001347.jpg;0.0;0.0;16000.0;0.0;0.0;11256.44;0.0;0.0;75496.0;35369.02;0.0;21686.96;0.0;0.0;0.0;3546.6;1939.87;691.1;165985.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PSDB;5/1/2017 ...;8
DEJORGE PATRICIO DA SILVA;DEJORGE PATRICIO;2220;PR;PR / PROS;Suplente;30533;0.4;MASCULINO;Solteiro(a);Vereador;Parda;18/06/1974;43;Ensino Médio completo;0.0;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001866.jpg;656.86;0.0;20000.0;0.0;0.0;3902.85;36000.0;2800.0;42140.0;33923.31;0.0;14929.45;4282.78;0.0;0.0;296.19;2568.37;0.0;161499.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PRB;2/1/2017 ...;8
ILDON MARQUES DE SOUZA;ILDON MARQUES;3331;PMN;PEN / PMN / PHS / PSC / PT do B;Suplente;31370;1.0;MASCULINO;Casado(a);Empresário;Parda;20/10/1945;72;Superior completo;5136747.53;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000781.jpg;1058.0;0.0;41251.0;0.0;0.0;7950.38;78000.0;0.0;0.0;24401.56;2046.76;266.0;0.0;0.0;0.0;1013.85;3886.19;189.06;160062.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PSB;21/6/2016 até 19/10/2016;4
JOAO BOSCO DA COSTA;BOSCO COSTA;9090;PROS;PT / PDT / PSB / PMDB / PC do B / PRP / PROS / PSD / PRB / PSDC;Suplente;48050;4.56;MASCULINO;Casado(a);Pecuarista;Branca;28/09/1950;67;Superior incompleto;1524286.12;SE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SE/foto/260000000188.jpg;1732.72;0.0;14299.99;0.0;0.0;15260.54;75000.04;0.0;31580.0;15269.05;0.0;0.0;0.0;0.0;0.0;199.91;1218.98;1915.0;156476.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Fazendeiro;Suplência;PROS;12/7/2016 até 10/11/2016;5
ROSANGELA APARECIDA DA SILVA BARROS;ROSÂNGELA CURADO;1225;PDT;PDT / PTC / PROS;Suplente;37726;1.21;FEMININO;Casado(a);Odontólogo;Parda;11/12/1966;51;Superior completo;420000.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000258.jpg;168.87;0.0;30021.0;0.0;0.0;17991.98;0.0;0.0;48600.48;45902.59;146.0;0.0;2027.28;0.0;0.0;797.92;6454.36;0.0;152110.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Suplência;PDT;9/9/2015 até 7/1/2016;4
ROBINSON SANTOS ALMEIDA;ROBINSON ALMEIDA;1350;PT;PP / PDT / PT / PTB / PR / PSD / PC do B;Suplente;64265;0.97;MASCULINO;Casado(a);Engenheiro;Branca;16/03/1965;52;Superior completo;619563.31;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000148.jpg;2433.15;0.0;21700.0;0.0;0.0;14289.86;0.0;0.0;76750.0;24743.69;927.0;263.5;949.06;434.87;0.0;503.79;1031.61;3817.5;147844.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PT;25/1/2017 até 1/2/2017, 3/2/2017 até 1/8/2017, 23/8/2017 ...;7
ANTONIO DUARTE NOGUEIRA JUNIOR;DUARTE NOGUEIRA;4545;PSDB;PSDB / DEM / PPS;Eleito por QP;254051;1.19;MASCULINO;Divorciado(a);Engenheiro;Branca;16/05/1964;53;Superior completo;1659920.93;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001323.jpg;609.66;0.0;0.0;0.0;1996.9;2938.61;0.0;0.0;1150.0;82009.49;1001.0;24092.14;8603.05;0.0;0.0;1318.76;16928.36;15.0;140662.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Agricultor, Pecuarista e Engenheiro Agrônomo;Vacância;PSDB;1/2/2015 até 3/2/2015, 7/7/2015 até 14/7/2015, 19/10/2015 até 21/10/2015, 4/4/2016 até 31/12/2016;10
